id;University
8837;University of Minnesota
8838;Not in Google Scholar
8839;University of Minnesota
884;Not in Google Scholar
8840;Not in Google Scholar
8841;Not in Google Scholar
8842;Not in Google Scholar
8843;Université de Bretagne Sud
8844;Not in Google Scholar
8845;Ecole Polytechnique Federale de Lausanne
8846;Not in Google Scholar
8847;Amazon
8848;University of Illinois at Chicago
8849;University of Alberta
8850;Not in Google Scholar
8851;Not in Google Scholar
8852;University of British Columbia
8853;University of Cambridge
8854;Georgia Institute of Technology
8855;Stanford University
8856;Not in Google Scholar
8857;Not in Google Scholar
8858;Skolkovo Institute of Science and Technology
8859;Not in Google Scholar
886;Not in Google Scholar
8860;Not in Google Scholar
8861;University College London
8862;Imperial College London
8863;University College London
8864;University of Washington
8865;Not in Google Scholar
8866;Mitsubishi Electric Research Laboratories
8867;Mitsubishi Electric Research Labs
8868;University of Washington
8869;Not in Google Scholar
887;Not in Google Scholar
8870;Not in Google Scholar
8871;Pennsylvania State University
8872;Carnegie Mellon University
8873;Not in Google Scholar
8874;Not in Google Scholar
8875;Not in Google Scholar
8876;Ecole Polytechnique Fédérale de Lausanne
8877;Not in Google Scholar
8878;University of Utah
8879;Not in Google Scholar
888;Université Laval
8880;University of Utah
8881;Not in Google Scholar
8882;Not in Google Scholar
8883;Not in Google Scholar
8884;Not in Google Scholar
8885;Peking University
8886;Not in Google Scholar
8887;Not in Google Scholar
8888;Not in Google Scholar
8889;Peking University
889;Not in Google Scholar
8890;New York University
8891;Not in Google Scholar
8892;Dartmouth College
8893;Stanford University
8894;University of Cambridge
8895;University of Pennsylvania
8896;Not in Google Scholar
8897;Not in Google Scholar
8898;Apple Inc
8899;Illinois Institute of Technology
89;Johns Hopkins University
890;University College London
8900;Binghamton University
8901;University of California, San Diego
8902;Korea Institute for Advanced Study
8903;Georgia Institute of Technology
8904;Not in Google Scholar
8905;Not in Google Scholar
8906;Not in Google Scholar
8907;Not in Google Scholar
8908;Peking University
8909;Washington University in St. Louis
891;Not in Google Scholar
8910;Not in Google Scholar
8911;University of Wisconsin-Madison
8912;Hong Kong University of Science and Technology
8913;Technion Israel Institute of Technology
8914;Carnegie Mellon University
8915;Not in Google Scholar
8916;INRIA
8917;Stanford University
8918;North Carolina State University
8919;Not in Google Scholar
892;Not in Google Scholar
8920;University of Tokyo
8921;Not in Google Scholar
8922;Not in Google Scholar
8923;University of Pennsylvania
8924;Not in Google Scholar
8925;Not in Google Scholar
8926;ETH Zurich
8927;ETH Zurich
8928;Stanford University
8929;Stanford University
893;Not in Google Scholar
8930;Not in Google Scholar
8931;Cornell University
8932;Not in Google Scholar
8933;Not in Google Scholar
8934;Not in Google Scholar
8935;Not in Google Scholar
8936;Not in Google Scholar
8937;Not in Google Scholar
8938;Not in Google Scholar
8939;Not in Google Scholar
894;Not in Google Scholar
8940;Indian Institute of Technology Madras
8941;University of Illinois, Urbana-Champaign
8942;IIT Madras
8943;Florida State University
8944;Chinese University of Hong Kong
8945;Carnegie Mellon University
8946;Not in Google Scholar
8947;University of Texas at Austin
8948;Not in Google Scholar
8949;Not in Google Scholar
895;University of Arizona
8950;Not in Google Scholar
8951;Los Alamos National Laboratory
8952;Not in Google Scholar
8953;University of Maryland @College Park
8954;Not in Google Scholar
8955;George Washington University
8956;Xidian University
8957;Not in Google Scholar
8958;Not in Google Scholar
8959;West Virginia University
896;Not in Google Scholar
8960;Not in Google Scholar
8961;Not in Google Scholar
8962;Harvard University
8963;Not in Google Scholar
8964;Ecole Polytechnique Fédérale de Lausanne
8965;Not in Google Scholar
8966;Not in Google Scholar
8967;Peking University
8968;Not in Google Scholar
8969;Not in Google Scholar
897;Georgetown University
8970;Not in Google Scholar
8971;Not in Google Scholar
8972;Not in Google Scholar
8973;KTH
8974;University of Nebraska at Omaha
8975;Google
8976;Not in Google Scholar
8977;Google
8978;UC Berkeley
8979;University of California, Berkeley
898;Not in Google Scholar
8980;Not in Google Scholar
8981;Not in Google Scholar
8982;Heidelberg University
8983;Not in Google Scholar
8984;Stanford University
8985;Stanford University
8986;Not in Google Scholar
8987;Not in Google Scholar
8988;Not in Google Scholar
8989;Peking University
899;Not in Google Scholar
8990;University of Sydney
8991;Peking University
8992;University of Illinois at Urbana-Champaign
8993;Not in Google Scholar
8994;Not in Google Scholar
8995;University of Edinburgh
8996;University of Helsinki
8997;Not in Google Scholar
8998;Czech Technical University in Prague
8999;UC Berkeley
9;Not in Google Scholar
90;Not in Google Scholar
900;Not in Google Scholar
9000;Not in Google Scholar
9001;Not in Google Scholar
9002;Not in Google Scholar
9003;Not in Google Scholar
9004;Cornell University
9005;UCSB
9006;University of California, Santa Barbara
9007;Not in Google Scholar
9008;Not in Google Scholar
9009;Not in Google Scholar
901;Maastricht University
9010;Not in Google Scholar
9011;University of Michigan
9012;Not in Google Scholar
9013;Laureate Institute For Brain Research
9014;University of North Carolina at Chapel Hill
9015;University of Oxford
9016;Not in Google Scholar
9017;University of Oxford
9018;Not in Google Scholar
9019;Brown University
902;Not in Google Scholar
9020;Not in Google Scholar
9021;Harvard University
9022;Not in Google Scholar
9023;Google
9024;Not in Google Scholar
9025;Tel Aviv University
9026;Hebrew University of Jerusalem
9027;Shandong University
9028;Stanford University
9029;Stanford University
9030;Not in Google Scholar
9031;Not in Google Scholar
9032;Not in Google Scholar
9033;Not in Google Scholar
9034;Not in Google Scholar
9035;Not in Google Scholar
9036;Not in Google Scholar
9037;UC Berkeley
9038;University of Oxford
9039;Not in Google Scholar
904;Not in Google Scholar
9040;Not in Google Scholar
9041;University of Texas at Austin
9042;University of Texas at Austin
9043;Carnegie Mellon University
9044;Not in Google Scholar
9045;Netflix
9046;Carnegie Mellon University
9047;Cornell
9048;Not in Google Scholar
9049;Cornell
905;Not in Google Scholar
9050;Ohio State University
9051;Not in Google Scholar
9052;Not in Google Scholar
9053;Graz University of Technology
9054;Graz University of Technology
9055;York University
9056;Carnegie Mellon University
9057;Not in Google Scholar
9058;MIT
9059;Osaka University
906;UC San Diego
9060;KAIST
9061;University of Southern California
9062;Georgia Tech
9063;Georgia Institute of Technology
9064;Stanford University
9065;University of Pittsburgh
9066;INRA
9067;Argonne National Laboratory
9068;Not in Google Scholar
9069;Princeton University
907;Not in Google Scholar
9070;Not in Google Scholar
9071;Not in Google Scholar
9072;Not in Google Scholar
9073;University of Southern California
9074;Seoul National University
9075;Seoul National University
9076;Seoul National University
9077;Seoul National University
9078;georgia institue of technology
9079;Not in Google Scholar
908;Not in Google Scholar
9080;Seoul National University
9081;Not in Google Scholar
9082;Not in Google Scholar
9083;University of Notre Dame
9084;University of Florida
9085;Not in Google Scholar
9086;University of Notre Dame
9087;University of Waterloo
9088;Not in Google Scholar
9089;Not in Google Scholar
909;Not in Google Scholar
9090;Stony Brook University
9091;Not in Google Scholar
9092;Not in Google Scholar
9093;Not in Google Scholar
9094;University of Michigan
9095;SUNY Buffalo
9096;University at Buffalo
9097;Not in Google Scholar
9098;University of Alberta
9099;Not in Google Scholar
91;Not in Google Scholar
910;Ben-Gurion University of the Negev
9100;Not in Google Scholar
9101;University of Copenhagen
9102;University of California, San Diego
9103;Not in Google Scholar
9104;University of Chicago
9105;Not in Google Scholar
9106;Georgia Institute of Technology
9107;Not in Google Scholar
9108;Not in Google Scholar
9109;Not in Google Scholar
911;Not in Google Scholar
9110;Not in Google Scholar
9111;Not in Google Scholar
9112;Not in Google Scholar
9113;Not in Google Scholar
9114;Not in Google Scholar
9115;Not in Google Scholar
9116;University of Science and Technology of China
9117;Not in Google Scholar
9118;Not in Google Scholar
9119;Not in Google Scholar
912;Not in Google Scholar
9120;Georgia Institute of Technology
9121;Not in Google Scholar
9122;Not in Google Scholar
9123;Applied Materials
9124;ETH Zurich
9125;Aix-Marseille University
9126;Georgia Institute of Technology
9127;Idiap Research Institute
9128;Princeton University
9129;MIT
913;University of Lethbridge
9130;Stanford University
9131;NEC Labs America
9132;Stanford University
9133;Not in Google Scholar
9134;Not in Google Scholar
9135;Not in Google Scholar
9136;Not in Google Scholar
9137;TU Munich
9138;Brunel Univeristy
9139;Not in Google Scholar
914;University of Arizona
9140;University of Michigan
9141;Technion -  Israel Institute of Technology
9142;Not in Google Scholar
9143;Technion
9144;Institute of Theoretical Physics, Chinese Academy of Sciences
9145;Harvard University
9146;Not in Google Scholar
9147;Not in Google Scholar
9148;University of Bristol
9149;Not in Google Scholar
915;Not in Google Scholar
9150;Not in Google Scholar
9151;Ames laboratory
9152;Not in Google Scholar
9153;Seoul National University
9154;Seoul National University
9155;Seoul National University
9156;Sharif University of Technology
9157;EPFL
9158;Not in Google Scholar
9159;King Abdullah University of Science and Technology, Thuwal
916;ETH Zurich
9160;Not in Google Scholar
9161;University of Surrey
9162;Not in Google Scholar
9163;Not in Google Scholar
9164;Duke University
9165;Duke University
9166;University of Pittsburgh
9167;Duke University
9168;Carnegie Mellon University
9169;Columbia University
917;Not in Google Scholar
9170;Not in Google Scholar
9171;University of Massachusetts
9172;Radboud University
9173;Not in Google Scholar
9174;Not in Google Scholar
9175;Not in Google Scholar
9176;University of British Columbia
9177;Not in Google Scholar
9178;Not in Google Scholar
9179;Not in Google Scholar
918;Not in Google Scholar
9180;USTC
9181;Not in Google Scholar
9182;Not in Google Scholar
9183;Shanghai University of Finance and Economics
9184;Not in Google Scholar
9185;Nanjing University of Science and Technology
9186;Not in Google Scholar
9187;Telecom ParisTech
9188;Telecom ParisTech
9189;Not in Google Scholar
919;Not in Google Scholar
9190;MIT
9191;Harvard University
9192;Harvard University
9193;Harvard University
9194;Not in Google Scholar
9195;NYU
9196;Auburn University
9197;Caltech
9198;Not in Google Scholar
9199;Not in Google Scholar
92;Not in Google Scholar
920;Not in Google Scholar
9200;Technical University of Denmark
9201;Not in Google Scholar
9202;Not in Google Scholar
9203;Not in Google Scholar
9204;Not in Google Scholar
9205;Not in Google Scholar
9206;Lincoln University
9207;University of Oxford
9208;Duke University
9209;Not in Google Scholar
921;Not in Google Scholar
9210;University of Maryland
9211;Not in Google Scholar
9212;Pacific Northwest National Laboratory
9213;Ecole Centrale Paris
9214;Not in Google Scholar
9215;KU Leuven
9216;Not in Google Scholar
9217;Not in Google Scholar
9218;Not in Google Scholar
9219;UCSF
922;Cornell Univ
9220;University College London
9221;Not in Google Scholar
9222;Radboud University
9223;Not in Google Scholar
9224;Not in Google Scholar
9225;Not in Google Scholar
9226;Academia Sinica
9227;Not in Google Scholar
9228;CNRS
9229;Not in Google Scholar
923;Université de Savoie
9230;Vrije Universiteit Brussel
9231;Not in Google Scholar
9232;Not in Google Scholar
9233;Not in Google Scholar
9234;University of Sydney
9235;Not in Google Scholar
9236;Not in Google Scholar
9237;Arizona State University
9238;Not in Google Scholar
